game_id,play_id,offense_team,defense_team,quarter,time_remaining_sec,down,distance,yardline,score_offense,score_defense,play_type,play_result,yards_gained,turnover,penalty,weather
15,1893,Eagles,Chiefs,1,75,1,10,66,7,0,deep_pass,incomplete,0,0,0,cold
15,1894,Eagles,Chiefs,1,69,2,10,66,7,0,run,loss,0,0,0,cold
15,1895,Eagles,Chiefs,1,42,3,10,66,7,0,screen,gain,13,0,0,cold
15,1896,Eagles,Chiefs,1,16,1,10,79,7,0,pass,incomplete,0,0,0,cold
15,1897,Eagles,Chiefs,1,9,2,10,79,7,0,run,gain,12,0,0,cold
15,1898,Eagles,Chiefs,2,900,1,10,91,7,0,screen,gain,4,0,0,cold
15,1899,Eagles,Chiefs,2,874,2,6,95,7,0,run,touchdown,5,0,0,cold
15,1900,Chiefs,Eagles,2,841,1,10,25,0,14,pass,gain,7,0,0,cold
15,1901,Chiefs,Eagles,2,801,2,3,32,0,14,pass,incomplete,0,0,0,cold
15,1902,Chiefs,Eagles,2,794,3,3,32,0,14,run,gain,6,0,0,cold
15,1903,Chiefs,Eagles,2,749,1,10,38,0,14,pass,incomplete,0,0,0,cold
15,1904,Chiefs,Eagles,2,745,2,10,38,0,14,pass,gain,8,0,0,cold
15,1905,Chiefs,Eagles,2,720,3,2,46,0,14,run,gain,5,0,0,cold
15,1906,Chiefs,Eagles,2,679,1,10,51,0,14,deep_pass,sack,-8,0,0,cold
15,1907,Chiefs,Eagles,2,636,2,18,43,0,14,pass,incomplete,0,0,0,cold
15,1908,Chiefs,Eagles,2,632,3,18,43,0,14,deep_pass,incomplete,0,0,0,cold
15,1909,Chiefs,Eagles,2,627,4,18,43,0,14,punt,gain,45,0,0,cold
15,1910,Eagles,Chiefs,2,593,1,10,55,14,0,pass,incomplete,0,0,0,cold
15,1911,Eagles,Chiefs,2,590,2,10,55,14,0,screen,incomplete,0,0,0,cold
15,1912,Eagles,Chiefs,2,582,3,10,55,14,0,screen,gain,3,0,0,cold
15,1913,Chiefs,Eagles,2,554,1,10,25,0,17,deep_pass,gain,2,0,0,cold
15,1914,Chiefs,Eagles,2,515,2,8,27,0,17,pass,interception,16,1,0,cold
15,1915,Eagles,Chiefs,2,480,1,10,73,17,0,run,loss,-2,0,0,cold
15,1916,Eagles,Chiefs,2,447,2,12,71,17,0,pass,gain,20,0,0,cold
15,1917,Eagles,Chiefs,2,416,1,10,91,17,0,run,gain,2,0,0,cold
15,1918,Eagles,Chiefs,2,377,2,8,93,17,0,screen,gain,6,0,0,cold
15,1919,Eagles,Chiefs,2,334,3,2,99,17,0,pass,touchdown,1,0,1,cold
15,1920,Chiefs,Eagles,2,297,1,10,25,0,24,run,loss,0,0,0,cold
15,1921,Chiefs,Eagles,2,260,2,10,25,0,24,deep_pass,gain,2,0,1,cold
15,1922,Chiefs,Eagles,2,226,3,8,27,0,24,deep_pass,incomplete,0,0,0,cold
15,1923,Chiefs,Eagles,2,219,4,8,27,0,24,punt,gain,45,0,0,cold
15,1924,Eagles,Chiefs,2,178,1,10,55,24,0,run,gain,5,0,0,cold
15,1925,Eagles,Chiefs,2,150,2,5,60,24,0,run,gain,3,0,0,cold
15,1926,Chiefs,Eagles,2,115,1,10,25,0,27,deep_pass,incomplete,0,0,0,cold
15,1927,Chiefs,Eagles,2,111,2,10,25,0,27,deep_pass,incomplete,0,0,0,cold
15,1928,Chiefs,Eagles,2,105,3,10,25,0,27,pass,gain,1,0,0,cold
15,1929,Chiefs,Eagles,2,80,4,9,26,0,27,punt,gain,38,0,0,cold
15,1930,Eagles,Chiefs,2,35,1,10,62,27,0,run,gain,1,0,1,cold
15,1931,Eagles,Chiefs,3,900,2,9,63,27,0,run,gain,2,0,0,cold
15,1932,Eagles,Chiefs,3,872,3,7,65,27,0,pass,gain,13,0,1,cold
15,1933,Eagles,Chiefs,3,829,1,10,78,27,0,screen,gain,3,0,0,cold
15,1934,Chiefs,Eagles,3,798,1,10,25,0,30,pass,incomplete,0,0,0,cold
15,1935,Chiefs,Eagles,3,790,2,10,25,0,30,pass,gain,9,0,0,cold
15,1936,Chiefs,Eagles,3,759,3,1,34,0,30,run,gain,9,0,0,cold
15,1937,Chiefs,Eagles,3,720,1,10,43,0,30,pass,incomplete,0,0,0,rain
15,1938,Chiefs,Eagles,3,715,2,10,43,0,30,run,gain,6,0,0,rain
15,1939,Chiefs,Eagles,3,688,3,4,49,0,30,pass,gain,23,0,0,rain
15,1940,Chiefs,Eagles,3,651,1,10,72,0,30,deep_pass,incomplete,0,0,0,rain
15,1941,Chiefs,Eagles,3,645,2,10,72,0,30,run,loss,-1,0,0,rain
15,1942,Chiefs,Eagles,3,608,3,11,71,0,30,deep_pass,incomplete,0,0,0,rain
15,1943,Chiefs,Eagles,3,600,4,11,71,0,30,field_goal,loss,0,0,0,rain
15,1944,Eagles,Chiefs,3,558,1,10,29,30,0,pass,gain,2,0,0,rain
15,1945,Eagles,Chiefs,3,517,2,8,31,30,0,deep_pass,incomplete,0,0,0,rain
15,1946,Eagles,Chiefs,3,512,3,8,31,30,0,screen,incomplete,0,0,0,rain
15,1947,Eagles,Chiefs,3,508,4,8,31,30,0,punt,gain,42,0,0,rain
15,1948,Chiefs,Eagles,3,476,1,10,58,0,30,pass,incomplete,0,0,0,rain
15,1949,Chiefs,Eagles,3,471,2,10,58,0,30,pass,sack,-9,0,0,rain
15,1950,Chiefs,Eagles,3,432,3,19,49,0,30,pass,gain,2,0,0,rain
15,1951,Chiefs,Eagles,3,391,4,17,51,0,30,punt,gain,37,0,0,rain
15,1952,Eagles,Chiefs,3,361,1,10,63,30,0,run,loss,0,0,0,rain
15,1953,Eagles,Chiefs,3,327,2,10,63,30,0,pass,incomplete,0,0,0,rain
15,1954,Eagles,Chiefs,3,320,3,10,63,30,0,pass,gain,8,0,0,rain
15,1955,Eagles,Chiefs,3,281,4,2,71,30,0,qb_sneak,loss,0,0,0,rain
15,1956,Chiefs,Eagles,3,252,1,10,29,0,30,deep_pass,incomplete,0,0,0,rain
15,1957,Chiefs,Eagles,3,245,2,10,29,0,30,pass,gain,6,0,0,rain
15,1958,Chiefs,Eagles,3,217,3,4,35,0,30,screen,gain,4,0,0,rain
15,1959,Chiefs,Eagles,3,182,1,10,39,0,30,screen,gain,5,0,0,rain
15,1960,Chiefs,Eagles,3,143,2,5,44,0,30,pass,incomplete,0,0,0,rain
15,1961,Chiefs,Eagles,3,139,3,5,44,0,30,pass,incomplete,0,0,0,rain
15,1962,Chiefs,Eagles,3,134,4,5,44,0,30,punt,gain,39,0,0,rain
15,1963,Eagles,Chiefs,3,94,1,10,61,30,0,pass,gain,14,0,0,rain
15,1964,Eagles,Chiefs,3,64,1,10,75,30,0,pass,incomplete,0,0,0,rain
15,1965,Eagles,Chiefs,3,61,2,10,75,30,0,run,gain,7,0,0,rain
15,1966,Eagles,Chiefs,3,32,3,3,82,30,0,run,gain,5,0,0,rain
15,1967,Eagles,Chiefs,4,900,1,10,87,30,0,run,gain,7,0,0,rain
15,1968,Eagles,Chiefs,4,871,2,3,94,30,0,screen,gain,0,0,0,rain
15,1969,Eagles,Chiefs,4,832,3,3,94,30,0,screen,touchdown,6,0,0,rain
15,1970,Chiefs,Eagles,4,807,1,10,25,0,37,screen,incomplete,0,0,0,rain
15,1971,Chiefs,Eagles,4,802,2,10,25,0,37,pass,incomplete,0,0,0,rain
15,1972,Chiefs,Eagles,4,796,3,10,25,0,37,pass,incomplete,0,0,0,rain
15,1973,Chiefs,Eagles,4,788,4,10,25,0,37,punt,fumble,38,1,0,rain
15,1974,Eagles,Chiefs,4,752,1,10,75,37,0,deep_pass,incomplete,0,0,0,rain
15,1975,Eagles,Chiefs,4,745,2,10,75,37,0,deep_pass,incomplete,0,0,0,rain
15,1976,Eagles,Chiefs,4,737,3,10,75,37,0,screen,gain,4,0,0,rain
15,1977,Eagles,Chiefs,4,705,4,6,79,37,0,field_goal,loss,0,0,0,rain
15,1978,Chiefs,Eagles,4,667,1,10,21,0,37,run,fumble,-4,1,0,rain
15,1979,Eagles,Chiefs,4,642,1,10,79,37,0,pass,incomplete,0,0,0,rain
15,1980,Eagles,Chiefs,4,635,2,10,79,37,0,pass,incomplete,0,0,0,rain
15,1981,Eagles,Chiefs,4,632,3,10,79,37,0,deep_pass,incomplete,0,0,0,rain
15,1982,Eagles,Chiefs,4,625,4,10,79,37,0,field_goal,loss,0,0,1,rain
15,1983,Chiefs,Eagles,4,590,1,10,21,0,37,pass,gain,17,0,1,rain
15,1984,Chiefs,Eagles,4,547,1,10,38,0,37,pass,gain,4,0,0,rain
15,1985,Chiefs,Eagles,4,508,2,6,42,0,37,pass,incomplete,0,0,1,rain
15,1986,Chiefs,Eagles,4,505,3,6,42,0,37,run,gain,9,0,0,rain
15,1987,Chiefs,Eagles,4,474,1,10,51,0,37,deep_pass,incomplete,0,0,0,rain
15,1988,Chiefs,Eagles,4,466,2,10,51,0,37,deep_pass,interception,13,1,0,rain
15,1989,Eagles,Chiefs,4,441,1,10,49,37,0,pass,gain,10,0,0,rain
15,1990,Eagles,Chiefs,4,400,1,10,59,37,0,run,gain,5,0,0,rain
15,1991,Eagles,Chiefs,4,356,2,5,64,37,0,run,gain,4,0,0,rain
15,1992,Eagles,Chiefs,4,314,3,1,68,37,0,pass,sack,-4,0,0,rain
15,1993,Eagles,Chiefs,4,285,4,5,64,37,0,punt,gain,36,0,0,rain
15,1994,Chiefs,Eagles,4,241,1,10,64,0,37,run,gain,1,0,0,rain
15,1995,Chiefs,Eagles,4,199,2,9,65,0,37,pass,incomplete,0,0,0,rain
15,1996,Chiefs,Eagles,4,195,3,9,65,0,37,screen,incomplete,0,0,0,rain
15,1997,Chiefs,Eagles,4,191,4,9,65,0,37,field_goal,gain,3,0,0,rain
15,1998,Eagles,Chiefs,4,149,1,10,25,37,3,screen,gain,12,0,0,rain
15,1999,Eagles,Chiefs,4,122,1,10,37,37,3,screen,gain,10,0,0,rain
15,2000,Eagles,Chiefs,4,80,1,10,47,37,3,run,loss,0,0,0,rain
15,2001,Eagles,Chiefs,4,36,2,10,47,37,3,kneel,loss,-2,0,0,rain
15,2002,Eagles,Chiefs,4,5,3,12,45,37,3,kneel,loss,-2,0,0,rain
16,2003,Bills,49ers,1,900,1,10,25,0,0,deep_pass,gain,6,0,0,cold
16,2004,Bills,49ers,1,861,2,4,31,0,0,pass,gain,17,0,0,cold
16,2005,Bills,49ers,1,817,1,10,48,0,0,run,gain,7,0,1,cold
16,2006,Bills,49ers,1,777,2,3,55,0,0,run,gain,1,0,1,cold
16,2007,Bills,49ers,1,751,3,2,56,0,0,run,gain,10,0,0,cold
16,2008,Bills,49ers,1,717,1,10,66,0,0,run,gain,6,0,0,cold
16,2009,Bills,49ers,1,678,2,4,72,0,0,deep_pass,incomplete,0,0,0,cold
16,2010,Bills,49ers,1,673,3,4,72,0,0,run,gain,5,0,0,cold
16,2011,Bills,49ers,1,643,1,10,77,0,0,pass,gain,18,0,1,cold
16,2012,Bills,49ers,1,613,1,10,95,0,0,screen,touchdown,5,0,0,cold
16,2013,49ers,Bills,1,583,1,10,25,0,7,run,gain,9,0,0,cold
16,2014,49ers,Bills,1,544,2,1,34,0,7,qb_sneak,loss,0,0,0,cold
16,2015,49ers,Bills,1,503,3,1,34,0,7,pass,gain,18,0,0,cold
16,2016,49ers,Bills,1,461,1,10,52,0,7,run,gain,4,0,0,cold
16,2017,49ers,Bills,1,430,2,6,56,0,7,pass,gain,10,0,0,cold
16,2018,49ers,Bills,1,385,1,10,66,0,7,deep_pass,gain,25,0,0,cold
16,2019,49ers,Bills,1,357,1,10,91,0,7,pass,incomplete,0,0,0,cold
16,2020,49ers,Bills,1,352,2,10,91,0,7,pass,sack,-4,0,0,cold
16,2021,49ers,Bills,1,308,3,14,87,0,7,pass,gain,10,0,0,cold
16,2022,49ers,Bills,1,267,4,4,97,0,7,field_goal,loss,0,0,0,cold
16,2023,Bills,49ers,1,242,1,10,3,7,0,pass,gain,3,0,0,cold
16,2024,49ers,Bills,1,210,1,10,25,0,10,pass,incomplete,0,0,0,cold
16,2025,49ers,Bills,1,202,2,10,25,0,10,pass,incomplete,0,0,0,cold
16,2026,49ers,Bills,1,199,3,10,25,0,10,screen,gain,7,0,0,cold
16,2027,49ers,Bills,1,159,4,3,32,0,10,punt,gain,48,0,0,cold
16,2028,Bills,49ers,1,115,1,10,52,10,0,run,fumble,2,1,1,cold
16,2029,49ers,Bills,1,71,1,10,48,0,10,pass,gain,12,0,0,cold
16,2030,49ers,Bills,1,29,1,10,60,0,10,run,gain,3,0,0,cold
16,2031,Bills,49ers,1,0,1,10,25,10,3,run,gain,3,0,0,cold
16,2032,49ers,Bills,1,0,1,10,25,3,13,run,gain,7,0,0,cold
16,2033,49ers,Bills,2,900,2,3,32,3,13,deep_pass,gain,16,0,0,cold
16,2034,49ers,Bills,2,875,1,10,48,3,13,deep_pass,gain,0,0,0,cold
16,2035,49ers,Bills,2,850,2,10,48,3,13,run,gain,5,0,0,cold
16,2036,49ers,Bills,2,817,3,5,53,3,13,deep_pass,gain,3,0,0,cold
16,2037,Bills,49ers,2,780,1,10,25,13,6,pass,incomplete,0,0,0,cold
16,2038,Bills,49ers,2,777,2,10,25,13,6,run,gain,6,0,0,cold
16,2039,Bills,49ers,2,747,3,4,31,13,6,deep_pass,gain,18,0,0,cold
16,2040,Bills,49ers,2,706,1,10,49,13,6,run,fumble,-1,1,0,cold
16,2041,49ers,Bills,2,669,1,10,51,6,13,screen,gain,16,0,0,cold
16,2042,49ers,Bills,2,633,1,10,67,6,13,run,gain,4,0,0,cold
16,2043,49ers,Bills,2,606,2,6,71,6,13,screen,gain,0,0,0,cold
16,2044,49ers,Bills,2,567,3,6,71,6,13,run,loss,-1,0,0,cold
16,2045,49ers,Bills,2,525,4,7,70,6,13,field_goal,gain,3,0,0,cold
16,2046,Bills,49ers,2,480,1,10,25,13,9,pass,incomplete,0,0,0,cold
16,2047,Bills,49ers,2,472,2,10,25,13,9,deep_pass,incomplete,0,0,0,cold
16,2048,Bills,49ers,2,464,3,10,25,13,9,screen,gain,2,0,0,cold
16,2049,Bills,49ers,2,423,4,8,27,13,9,punt,gain,41,0,0,cold
16,2050,49ers,Bills,2,384,1,10,59,9,13,pass,incomplete,0,0,0,cold
16,2051,49ers,Bills,2,378,2,10,59,9,13,deep_pass,sack,-3,0,0,cold
16,2052,49ers,Bills,2,352,3,13,56,9,13,deep_pass,incomplete,0,0,0,cold
16,2053,49ers,Bills,2,345,4,13,56,9,13,punt,gain,39,0,0,cold
16,2054,Bills,49ers,2,303,1,10,61,13,9,screen,gain,9,0,0,cold
16,2055,Bills,49ers,2,278,2,1,70,13,9,qb_sneak,loss,0,0,1,cold
16,2056,Bills,49ers,2,241,3,1,70,13,9,pass,incomplete,0,0,0,cold
16,2057,Bills,49ers,2,237,4,1,70,13,9,qb_sneak,loss,0,0,0,cold
16,2058,49ers,Bills,2,210,1,10,30,9,13,pass,gain,7,0,0,cold
16,2059,49ers,Bills,2,175,2,3,37,9,13,pass,gain,5,0,0,cold
16,2060,49ers,Bills,2,144,1,10,42,9,13,pass,gain,10,0,0,cold
16,2061,49ers,Bills,2,103,1,10,52,9,13,deep_pass,incomplete,0,0,0,cold
16,2062,49ers,Bills,2,95,2,10,52,9,13,screen,gain,8,0,0,cold
16,2063,49ers,Bills,2,61,3,2,60,9,13,qb_sneak,loss,0,0,0,cold
16,2064,49ers,Bills,2,17,4,2,60,9,13,deep_pass,incomplete,0,0,0,cold
16,2065,Bills,49ers,2,12,1,10,40,13,9,pass,gain,0,0,0,cold
16,2066,Bills,49ers,3,900,2,10,40,13,9,run,loss,0,0,0,cold
16,2067,Bills,49ers,3,869,3,10,40,13,9,screen,gain,8,0,0,cold
16,2068,Bills,49ers,3,832,4,2,48,13,9,punt,gain,44,0,0,hot
16,2069,49ers,Bills,3,793,1,10,56,9,13,run,gain,12,0,0,hot
16,2070,49ers,Bills,3,751,1,10,68,9,13,run,gain,4,0,0,hot
16,2071,49ers,Bills,3,711,2,6,72,9,13,pass,gain,11,0,0,hot
16,2072,49ers,Bills,3,681,1,10,83,9,13,screen,gain,9,0,0,hot
16,2073,49ers,Bills,3,652,2,1,92,9,13,run,touchdown,8,0,0,hot
16,2074,Bills,49ers,3,627,1,10,25,13,16,deep_pass,incomplete,0,0,0,hot
16,2075,Bills,49ers,3,619,2,10,25,13,16,run,gain,9,0,0,hot
16,2076,Bills,49ers,3,580,3,1,34,13,16,qb_sneak,loss,-1,0,0,hot
16,2077,Bills,49ers,3,554,4,2,33,13,16,punt,gain,33,0,0,hot
16,2078,49ers,Bills,3,516,1,10,67,16,13,pass,incomplete,0,0,0,hot
16,2079,49ers,Bills,3,510,2,10,67,16,13,run,gain,4,0,0,hot
16,2080,49ers,Bills,3,473,3,6,71,16,13,screen,gain,5,0,0,hot
16,2081,49ers,Bills,3,434,4,1,76,16,13,qb_sneak,fumble,1,1,0,hot
16,2082,Bills,49ers,3,404,1,10,24,13,16,run,gain,10,0,0,hot
16,2083,Bills,49ers,3,360,1,10,34,13,16,pass,gain,1,0,0,hot
16,2084,Bills,49ers,3,315,2,9,35,13,16,deep_pass,gain,8,0,0,hot
16,2085,Bills,49ers,3,287,3,1,43,13,16,qb_sneak,gain,1,0,0,hot
16,2086,Bills,49ers,3,261,1,10,44,13,16,run,gain,13,0,0,hot
16,2087,Bills,49ers,3,224,1,10,57,13,16,run,gain,5,0,0,hot
16,2088,Bills,49ers,3,190,2,5,62,13,16,pass,incomplete,0,0,1,hot
16,2089,Bills,49ers,3,182,3,5,62,13,16,pass,gain,14,0,0,hot
16,2090,Bills,49ers,3,157,1,10,76,13,16,deep_pass,touchdown,24,0,0,hot
16,2091,49ers,Bills,3,117,1,10,25,16,20,run,gain,3,0,0,hot
16,2092,Bills,49ers,3,89,1,10,25,20,19,pass,incomplete,0,0,0,hot
16,2093,Bills,49ers,3,86,2,10,25,20,19,pass,gain,24,0,0,hot
16,2094,Bills,49ers,3,60,1,10,49,20,19,screen,gain,0,0,0,hot
16,2095,Bills,49ers,3,17,2,10,49,20,19,run,gain,2,0,0,hot
16,2096,Bills,49ers,4,900,3,8,51,20,19,screen,gain,6,0,0,hot
16,2097,Bills,49ers,4,863,4,2,57,20,19,punt,gain,43,0,0,hot
16,2098,49ers,Bills,4,829,1,10,57,19,20,run,loss,-1,0,0,hot
16,2099,49ers,Bills,4,804,2,11,56,19,20,run,gain,3,0,0,hot
16,2100,Bills,49ers,4,768,1,10,25,20,22,pass,gain,8,0,0,hot
16,2101,Bills,49ers,4,732,2,2,33,20,22,pass,interception,8,1,0,hot
16,2102,49ers,Bills,4,689,1,10,67,22,20,deep_pass,interception,11,1,1,hot
16,2103,Bills,49ers,4,653,1,10,33,20,22,run,gain,1,0,0,hot
16,2104,Bills,49ers,4,624,2,9,34,20,22,screen,incomplete,0,0,0,hot
16,2105,Bills,49ers,4,618,3,9,34,20,22,deep_pass,incomplete,0,0,0,hot
16,2106,Bills,49ers,4,613,4,9,34,20,22,punt,gain,35,0,0,hot
16,2107,49ers,Bills,4,585,1,10,65,22,20,deep_pass,gain,3,0,0,hot
16,2108,Bills,49ers,4,547,1,10,25,20,25,run,fumble,3,1,0,hot
16,2109,49ers,Bills,4,510,1,10,75,25,20,run,gain,2,0,0,hot
16,2110,49ers,Bills,4,467,2,8,77,25,20,pass,incomplete,0,0,0,hot
16,2111,49ers,Bills,4,462,3,8,77,25,20,pass,gain,7,0,0,hot
16,2112,49ers,Bills,4,430,4,1,84,25,20,qb_sneak,loss,0,0,0,hot
16,2113,Bills,49ers,4,393,1,10,16,20,25,run,gain,8,0,1,hot
16,2114,Bills,49ers,4,358,2,2,24,20,25,qb_sneak,gain,2,0,0,hot
16,2115,Bills,49ers,4,316,1,10,26,20,25,pass,gain,6,0,0,hot
16,2116,Bills,49ers,4,271,2,4,32,20,25,pass,gain,9,0,0,hot
16,2117,Bills,49ers,4,229,1,10,41,20,25,pass,sack,-8,0,0,hot
16,2118,Bills,49ers,4,197,2,18,33,20,25,screen,gain,7,0,0,hot
16,2119,Bills,49ers,4,160,3,11,40,20,25,pass,interception,-3,1,0,hot
16,2120,49ers,Bills,4,123,1,10,60,25,20,run,gain,2,0,0,hot
16,2121,49ers,Bills,4,85,2,8,62,25,20,run,gain,3,0,0,hot
16,2122,Bills,49ers,4,46,1,10,25,20,28,pass,incomplete,0,0,0,hot
16,2123,Bills,49ers,4,41,2,10,25,20,28,run,gain,7,0,0,hot
17,2124,Rams,Steelers,1,900,1,10,25,0,0,deep_pass,incomplete,0,0,0,windy
17,2125,Rams,Steelers,1,894,2,10,25,0,0,deep_pass,incomplete,0,0,0,windy
17,2126,Rams,Steelers,1,886,3,10,25,0,0,pass,incomplete,0,0,0,windy
17,2127,Rams,Steelers,1,883,4,10,25,0,0,punt,gain,40,0,0,windy
17,2128,Steelers,Rams,1,844,1,10,60,0,0,screen,gain,5,0,0,windy
17,2129,Steelers,Rams,1,805,2,5,65,0,0,run,gain,9,0,0,windy
17,2130,Steelers,Rams,1,780,1,10,74,0,0,deep_pass,incomplete,0,0,0,windy
17,2131,Steelers,Rams,1,774,2,10,74,0,0,run,gain,3,0,0,windy
17,2132,Rams,Steelers,1,737,1,10,25,0,3,run,gain,8,0,0,windy
17,2133,Rams,Steelers,1,699,2,2,33,0,3,run,gain,4,0,0,windy
17,2134,Rams,Steelers,1,666,1,10,37,0,3,deep_pass,sack,-4,0,0,windy
17,2135,Rams,Steelers,1,622,2,14,33,0,3,pass,sack,-5,0,0,windy
17,2136,Rams,Steelers,1,584,3,19,28,0,3,pass,gain,9,0,0,windy
17,2137,Rams,Steelers,1,555,4,10,37,0,3,punt,gain,37,0,0,windy
17,2138,Steelers,Rams,1,529,1,10,63,3,0,pass,incomplete,0,0,0,windy
17,2139,Steelers,Rams,1,524,2,10,63,3,0,pass,incomplete,0,0,0,windy
17,2140,Steelers,Rams,1,517,3,10,63,3,0,deep_pass,gain,8,0,0,windy
17,2141,Steelers,Rams,1,487,4,2,71,3,0,qb_sneak,gain,1,0,0,windy
17,2142,Rams,Steelers,1,453,1,10,28,0,3,pass,gain,5,0,0,windy
17,2143,Rams,Steelers,1,408,2,5,33,0,3,deep_pass,incomplete,0,0,0,windy
17,2144,Rams,Steelers,1,400,3,5,33,0,3,pass,gain,6,0,0,windy
17,2145,Rams,Steelers,1,361,1,10,39,0,3,screen,incomplete,0,0,0,windy
17,2146,Rams,Steelers,1,354,2,10,39,0,3,pass,gain,20,0,0,windy
17,2147,Rams,Steelers,1,314,1,10,59,0,3,run,gain,5,0,0,windy
17,2148,Rams,Steelers,1,271,2,5,64,0,3,pass,gain,14,0,0,windy
17,2149,Rams,Steelers,1,234,1,10,78,0,3,pass,sack,-10,0,1,windy
17,2150,Rams,Steelers,1,196,2,20,68,0,3,pass,incomplete,0,0,0,windy
17,2151,Rams,Steelers,1,188,3,20,68,0,3,pass,gain,8,0,0,windy
17,2152,Rams,Steelers,1,158,4,12,76,0,3,field_goal,gain,3,0,1,windy
17,2153,Steelers,Rams,1,128,1,10,25,3,3,run,loss,0,0,0,windy
17,2154,Steelers,Rams,1,98,2,10,25,3,3,screen,interception,20,1,0,windy
17,2155,Rams,Steelers,1,59,1,10,75,3,3,pass,gain,2,0,0,windy
17,2156,Rams,Steelers,1,30,2,8,77,3,3,pass,incomplete,0,0,0,windy
17,2157,Rams,Steelers,1,27,3,8,77,3,3,deep_pass,sack,-11,0,0,windy
17,2158,Rams,Steelers,1,2,4,19,66,3,3,field_goal,loss,0,0,0,windy
17,2159,Steelers,Rams,2,900,1,10,34,3,3,pass,gain,18,0,0,windy
17,2160,Steelers,Rams,2,860,1,10,52,3,3,pass,incomplete,0,0,0,windy
17,2161,Steelers,Rams,2,852,2,10,52,3,3,pass,incomplete,0,0,0,windy
17,2162,Steelers,Rams,2,847,3,10,52,3,3,screen,incomplete,0,0,0,windy
17,2163,Steelers,Rams,2,839,4,10,52,3,3,punt,gain,38,0,0,windy
17,2164,Rams,Steelers,2,813,1,10,62,3,3,pass,incomplete,0,0,0,windy
17,2165,Rams,Steelers,2,809,2,10,62,3,3,pass,incomplete,0,0,0,windy
17,2166,Rams,Steelers,2,803,3,10,62,3,3,deep_pass,incomplete,0,0,0,windy
17,2167,Rams,Steelers,2,797,4,10,62,3,3,punt,gain,32,0,0,windy
17,2168,Steelers,Rams,2,767,1,10,68,3,3,run,gain,8,0,0,windy
17,2169,Steelers,Rams,2,725,2,2,76,3,3,pass,gain,8,0,1,windy
17,2170,Steelers,Rams,2,694,1,10,84,3,3,pass,incomplete,0,0,0,windy
17,2171,Steelers,Rams,2,687,2,10,84,3,3,run,gain,5,0,0,windy
17,2172,Steelers,Rams,2,658,3,5,89,3,3,pass,incomplete,0,0,0,windy
17,2173,Steelers,Rams,2,652,4,5,89,3,3,field_goal,loss,0,0,0,windy
17,2174,Rams,Steelers,2,608,1,10,11,3,3,pass,incomplete,0,0,0,windy
17,2175,Rams,Steelers,2,603,2,10,11,3,3,deep_pass,incomplete,0,0,0,windy
17,2176,Rams,Steelers,2,595,3,10,11,3,3,deep_pass,incomplete,0,0,0,windy
17,2177,Rams,Steelers,2,592,4,10,11,3,3,punt,gain,39,0,0,windy
17,2178,Steelers,Rams,2,564,1,10,61,3,3,screen,gain,6,0,0,windy
17,2179,Steelers,Rams,2,522,2,4,67,3,3,run,gain,3,0,0,windy
17,2180,Rams,Steelers,2,496,1,10,25,3,6,run,gain,8,0,0,windy
17,2181,Rams,Steelers,2,458,2,2,33,3,6,qb_sneak,loss,-1,0,0,windy
17,2182,Rams,Steelers,2,417,3,3,32,3,6,deep_pass,incomplete,0,0,0,windy
17,2183,Rams,Steelers,2,413,4,3,32,3,6,punt,gain,45,0,0,windy
17,2184,Steelers,Rams,2,373,1,10,55,6,3,deep_pass,incomplete,0,0,0,windy
17,2185,Steelers,Rams,2,365,2,10,55,6,3,run,gain,4,0,0,windy
17,2186,Steelers,Rams,2,339,3,6,59,6,3,pass,incomplete,0,0,0,windy
17,2187,Steelers,Rams,2,332,4,6,59,6,3,punt,gain,39,0,0,windy
17,2188,Rams,Steelers,2,298,1,10,61,3,6,run,gain,8,0,0,windy
17,2189,Rams,Steelers,2,253,2,2,69,3,6,run,gain,5,0,1,windy
17,2190,Rams,Steelers,2,224,1,10,74,3,6,run,gain,1,0,0,windy
17,2191,Rams,Steelers,2,180,2,9,75,3,6,run,gain,1,0,0,windy
17,2192,Rams,Steelers,2,146,3,8,76,3,6,screen,incomplete,0,0,0,windy
17,2193,Rams,Steelers,2,139,4,8,76,3,6,field_goal,loss,0,0,0,windy
17,2194,Steelers,Rams,2,108,1,10,24,6,3,pass,gain,10,0,0,windy
17,2195,Steelers,Rams,2,69,1,10,34,6,3,pass,sack,-11,0,0,windy
17,2196,Steelers,Rams,2,38,2,21,23,6,3,run,gain,11,0,0,windy
17,2197,Steelers,Rams,2,11,3,10,34,6,3,deep_pass,incomplete,0,0,0,windy
17,2198,Steelers,Rams,2,4,4,10,34,6,3,spike,incomplete,0,0,0,windy
17,2199,Rams,Steelers,3,900,1,10,66,3,6,run,gain,8,0,0,windy
17,2200,Rams,Steelers,3,867,2,2,74,3,6,run,gain,8,0,0,windy
17,2201,Rams,Steelers,3,832,1,10,82,3,6,pass,incomplete,0,0,0,windy
17,2202,Rams,Steelers,3,826,2,10,82,3,6,run,gain,5,0,0,windy
17,2203,Rams,Steelers,3,801,3,5,87,3,6,screen,interception,-4,1,0,windy
17,2204,Steelers,Rams,3,757,1,10,13,6,3,screen,gain,11,0,0,windy
17,2205,Steelers,Rams,3,718,1,10,24,6,3,pass,incomplete,0,0,0,windy
