game_id,play_id,offense_team,defense_team,quarter,time_remaining_sec,down,distance,yardline,score_offense,score_defense,play_type,play_result,yards_gained,turnover,penalty,weather
21,3094,49ers,Patriots,4,170,1,18,27,44,33,kneel,interception,51,1,1,windy
21,3095,Cowboys,Dolphins,3,326,2,10,60,15,33,deep_pass,fumble,5,1,0,snow
21,3096,Patriots,Bills,1,723,1,3,20,16,35,qb_sneak,loss,52,1,0,hot
21,3097,Chiefs,Cowboys,2,600,2,11,86,13,10,field_goal,loss,16,1,1,windy
21,3098,Steelers,Dolphins,1,213,2,11,71,3,22,qb_sneak,loss,41,0,0,snow
21,3099,Cowboys,Rams,1,436,1,7,60,39,15,qb_sneak,loss,9,0,1,clear
21,3100,Dolphins,49ers,2,822,2,15,100,44,44,kneel,gain,25,0,0,snow
21,3101,Packers,Chiefs,3,119,3,9,11,29,1,run,touchdown,6,0,1,hot
21,3102,Steelers,Chiefs,2,170,4,17,30,29,40,screen,loss,33,0,0,rain
21,3103,Packers,Bills,2,677,3,6,97,41,17,spike,incomplete,14,0,0,snow
21,3104,Packers,Bills,4,632,3,3,87,12,22,screen,sack,25,0,1,snow
21,3105,Cowboys,Patriots,2,37,1,7,74,17,18,qb_sneak,out_of_bounds,34,1,1,windy
21,3106,Patriots,Steelers,4,393,4,18,47,22,16,kneel,touchdown,-5,0,1,hot
21,3107,Cowboys,Bills,3,224,4,20,23,34,4,qb_sneak,incomplete,10,0,1,clear
21,3108,Patriots,Steelers,3,612,1,13,72,38,3,deep_pass,gain,50,0,1,rain
21,3109,Packers,Eagles,4,783,1,17,9,40,12,deep_pass,gain,50,1,1,cold
21,3110,Patriots,Cowboys,2,19,4,1,40,3,18,pass,out_of_bounds,45,0,1,hot
21,3111,Bills,Patriots,4,57,3,5,72,4,36,pass,interception,56,0,0,windy
21,3112,Eagles,Cowboys,1,853,3,9,35,8,29,kneel,gain,16,0,0,windy
21,3113,Chiefs,Steelers,1,164,3,13,28,38,12,qb_sneak,touchdown,26,0,1,windy
21,3114,Packers,Patriots,4,213,3,14,14,29,22,punt,loss,32,1,0,hot
21,3115,Rams,Eagles,4,550,4,19,100,20,29,kneel,fumble,43,0,1,snow
21,3116,Eagles,Packers,3,146,4,6,82,27,6,spike,fumble,8,0,1,hot
21,3117,Patriots,Packers,3,441,1,4,25,6,29,field_goal,interception,59,0,1,cold
21,3118,Chiefs,Cowboys,4,653,3,2,53,38,4,spike,incomplete,34,0,1,clear
21,3119,Steelers,Chiefs,1,178,3,17,27,43,24,punt,touchdown,50,1,0,windy
21,3120,49ers,Patriots,2,678,3,9,58,43,10,run,out_of_bounds,20,1,1,rain
21,3121,Patriots,49ers,1,859,3,12,27,1,5,pass,sack,9,1,1,windy
21,3122,Patriots,49ers,2,655,1,18,83,38,24,run,incomplete,13,0,1,windy
21,3123,49ers,Rams,1,266,3,12,53,24,34,pass,gain,-4,1,0,windy
21,3124,Chiefs,49ers,2,434,2,4,100,21,10,deep_pass,loss,18,1,1,windy
21,3125,Rams,Chiefs,1,368,4,13,81,29,25,field_goal,gain,60,0,1,rain
21,3126,49ers,49ers,3,11,3,13,94,20,17,spike,fumble,53,0,1,snow
21,3127,Patriots,Eagles,3,319,3,2,8,5,20,qb_sneak,loss,34,0,0,clear
21,3128,Steelers,49ers,2,385,4,13,65,40,21,kneel,sack,8,0,1,snow
21,3129,Steelers,Patriots,2,678,3,16,67,40,31,spike,incomplete,56,1,0,clear
21,3130,Cowboys,Patriots,2,145,3,20,11,24,5,run,sack,17,0,1,rain
21,3131,Chiefs,Eagles,4,448,1,13,41,45,35,run,interception,21,1,1,hot
21,3132,Cowboys,Eagles,2,741,1,9,94,6,31,qb_sneak,incomplete,47,0,0,windy
21,3133,Cowboys,Patriots,3,504,1,17,58,7,44,field_goal,interception,10,1,1,clear
21,3134,Dolphins,Eagles,1,833,2,11,81,31,20,kneel,sack,32,1,1,snow
21,3135,Cowboys,Dolphins,2,414,2,3,92,25,18,field_goal,fumble,58,1,0,clear
21,3136,Bills,Bills,3,100,4,3,97,31,10,spike,gain,60,1,0,snow
21,3137,Packers,Eagles,4,412,2,10,69,1,21,screen,loss,18,1,1,cold
21,3138,Steelers,Patriots,4,141,4,14,35,19,27,kneel,interception,32,0,0,cold
21,3139,Steelers,Patriots,2,676,3,10,75,25,18,deep_pass,fumble,-4,0,1,clear
21,3140,Bills,Chiefs,2,176,1,9,35,42,19,pass,gain,35,1,1,clear
21,3141,49ers,Chiefs,2,236,1,8,24,15,7,screen,gain,1,0,1,snow
21,3142,Chiefs,Chiefs,2,662,2,12,19,8,1,punt,gain,57,1,1,windy
21,3143,Cowboys,Eagles,2,842,4,15,2,24,17,kneel,sack,49,0,1,windy
21,3144,Rams,Rams,2,115,4,2,53,37,10,kneel,interception,39,1,1,hot
21,3145,Dolphins,Eagles,3,634,4,13,38,34,36,deep_pass,gain,4,1,1,snow
21,3146,Patriots,Dolphins,4,188,1,9,46,40,37,run,gain,48,0,0,rain
21,3147,Bills,Steelers,4,604,2,18,17,20,18,field_goal,fumble,7,0,0,snow
21,3148,Rams,Steelers,3,510,3,9,47,17,22,screen,gain,36,1,1,clear
21,3149,Cowboys,Eagles,3,606,4,9,55,13,16,qb_sneak,incomplete,15,1,0,hot
22,3150,Rams,Cowboys,3,92,2,7,67,16,5,punt,touchdown,18,0,0,cold
22,3151,Packers,Packers,3,145,3,20,82,28,30,screen,touchdown,-8,1,0,cold
22,3152,Eagles,Dolphins,2,442,1,16,35,44,44,kneel,loss,46,1,0,snow
22,3153,Bills,Cowboys,4,383,4,10,87,43,6,run,fumble,27,1,0,cold
22,3154,Eagles,Cowboys,2,611,1,12,89,18,29,punt,out_of_bounds,16,1,1,hot
22,3155,Dolphins,Packers,2,11,1,1,31,30,29,punt,out_of_bounds,35,0,0,windy
22,3156,Steelers,Rams,2,513,3,13,62,24,1,deep_pass,loss,-5,1,0,windy
22,3157,Patriots,Dolphins,4,186,4,15,56,14,12,deep_pass,sack,40,1,1,windy
22,3158,Cowboys,Chiefs,1,387,3,19,70,44,18,field_goal,out_of_bounds,11,0,0,hot
22,3159,Packers,Chiefs,4,270,4,13,5,21,20,qb_sneak,incomplete,4,1,0,cold
22,3160,Packers,Packers,4,810,3,10,21,8,7,qb_sneak,sack,-8,1,0,cold
22,3161,Eagles,49ers,2,467,2,1,52,42,7,spike,incomplete,58,0,0,snow
22,3162,Steelers,Dolphins,4,761,2,14,38,27,25,pass,interception,2,1,0,clear
22,3163,Steelers,Steelers,4,338,3,16,24,16,14,field_goal,touchdown,36,1,0,hot
22,3164,Dolphins,Steelers,3,543,3,5,42,19,36,field_goal,interception,26,1,1,snow
22,3165,Chiefs,Bills,1,672,4,4,42,17,36,field_goal,touchdown,7,1,0,windy
22,3166,Bills,Bills,4,656,4,17,67,43,39,screen,out_of_bounds,5,0,0,clear
22,3167,Dolphins,49ers,4,860,4,5,40,36,25,spike,out_of_bounds,53,0,0,clear
22,3168,Steelers,49ers,1,844,3,16,55,26,31,run,incomplete,54,0,0,hot
22,3169,Chiefs,Chiefs,3,458,3,11,57,10,0,pass,interception,13,1,1,hot
22,3170,Eagles,Eagles,2,81,2,20,93,5,24,spike,gain,47,1,1,hot
22,3171,49ers,Eagles,2,728,4,20,90,41,43,field_goal,loss,-2,0,1,clear
22,3172,Rams,Eagles,2,584,2,6,43,12,5,deep_pass,out_of_bounds,-9,1,0,cold
22,3173,Rams,Eagles,1,772,1,18,5,25,38,screen,fumble,40,1,1,cold
22,3174,Chiefs,49ers,2,796,2,16,100,22,7,deep_pass,sack,19,0,1,clear
22,3175,49ers,Bills,1,452,1,7,88,11,17,field_goal,out_of_bounds,56,1,1,clear
22,3176,Cowboys,49ers,3,682,3,15,30,32,11,qb_sneak,gain,45,1,1,snow
22,3177,Cowboys,Chiefs,1,575,2,10,23,14,41,spike,out_of_bounds,40,1,1,cold
22,3178,Chiefs,49ers,2,718,4,20,29,17,8,deep_pass,gain,45,1,0,windy
22,3179,Bills,Dolphins,1,172,4,6,87,37,5,pass,gain,9,1,1,cold
22,3180,Patriots,Bills,2,52,1,4,42,33,8,punt,interception,6,1,1,windy
22,3181,Rams,Cowboys,1,598,2,20,29,15,32,screen,incomplete,54,0,1,rain
22,3182,Cowboys,Chiefs,2,509,4,10,42,36,16,deep_pass,sack,24,0,1,windy
22,3183,49ers,Eagles,2,562,3,20,15,20,11,punt,sack,41,1,0,rain
22,3184,Eagles,Cowboys,3,773,3,9,68,23,37,deep_pass,gain,57,0,0,windy
22,3185,Chiefs,Dolphins,2,812,2,16,4,25,39,punt,out_of_bounds,31,1,0,windy
22,3186,Eagles,Dolphins,4,276,3,9,21,36,36,deep_pass,incomplete,23,1,1,windy
22,3187,Dolphins,Steelers,4,650,3,1,21,15,34,punt,out_of_bounds,22,1,1,hot
22,3188,Steelers,Dolphins,4,699,4,2,88,33,14,kneel,incomplete,1,0,0,hot
22,3189,Rams,Dolphins,4,11,4,11,6,21,1,deep_pass,fumble,20,1,1,snow
22,3190,Bills,Rams,1,294,4,11,38,33,37,field_goal,fumble,13,0,1,snow
22,3191,Chiefs,Packers,4,450,2,12,32,1,34,qb_sneak,loss,18,0,0,snow
22,3192,Patriots,Rams,1,154,2,19,80,14,8,pass,incomplete,57,0,0,rain
22,3193,Eagles,49ers,1,89,4,9,34,44,5,deep_pass,incomplete,13,1,0,rain
22,3194,Packers,Dolphins,4,837,3,6,40,33,4,screen,loss,58,0,0,rain
22,3195,Chiefs,Bills,2,248,4,15,56,22,32,qb_sneak,fumble,5,0,1,cold
22,3196,49ers,Chiefs,2,127,4,7,35,30,20,screen,incomplete,32,1,0,cold
22,3197,Bills,Bills,4,535,3,2,55,32,30,pass,touchdown,24,1,0,snow
22,3198,Dolphins,Steelers,2,159,4,9,31,9,5,punt,gain,49,0,0,snow
22,3199,49ers,Cowboys,1,353,1,16,25,8,35,kneel,interception,29,0,0,rain
22,3200,Packers,49ers,4,881,1,1,14,32,37,pass,incomplete,14,0,1,clear
22,3201,Cowboys,49ers,4,670,1,19,39,33,9,punt,sack,-10,1,1,snow
22,3202,Dolphins,Patriots,3,245,4,15,59,36,9,spike,sack,5,1,0,windy
22,3203,Packers,Cowboys,1,800,1,2,39,24,10,pass,touchdown,45,1,0,snow
22,3204,Dolphins,Dolphins,1,693,2,1,68,7,38,spike,loss,-8,1,1,rain
22,3205,Chiefs,Rams,3,452,2,1,90,41,14,pass,loss,-2,1,0,cold
22,3206,49ers,Dolphins,3,835,2,17,55,9,39,run,incomplete,45,0,0,rain
22,3207,Patriots,49ers,4,438,4,7,8,14,19,spike,loss,48,0,0,hot
22,3208,Eagles,Eagles,1,878,2,6,83,42,20,screen,touchdown,47,0,1,windy
22,3209,Packers,Patriots,2,893,2,15,74,2,42,run,fumble,29,1,1,snow
22,3210,Cowboys,Bills,1,133,4,18,41,18,30,punt,touchdown,59,1,0,windy
22,3211,Cowboys,Dolphins,4,76,4,3,97,28,40,spike,loss,1,1,0,cold
22,3212,49ers,Bills,2,117,1,18,67,37,2,field_goal,interception,16,0,1,snow
22,3213,Bills,Eagles,3,733,2,1,72,35,45,field_goal,incomplete,20,1,1,hot
22,3214,Chiefs,Eagles,3,671,1,18,54,5,34,field_goal,loss,11,1,0,windy
22,3215,Rams,49ers,2,24,3,6,87,22,31,kneel,gain,4,1,0,clear
22,3216,Dolphins,Cowboys,3,261,2,17,70,25,32,qb_sneak,out_of_bounds,60,1,1,snow
22,3217,Eagles,49ers,1,741,2,15,29,17,45,pass,gain,0,0,0,cold
22,3218,Steelers,Rams,4,643,2,9,33,14,7,kneel,out_of_bounds,37,0,1,snow
22,3219,Patriots,Bills,1,199,1,3,73,10,9,kneel,fumble,16,1,1,cold
22,3220,Cowboys,Packers,2,839,4,2,26,12,22,deep_pass,out_of_bounds,28,0,0,rain
22,3221,Cowboys,Chiefs,3,786,2,13,19,18,14,spike,fumble,14,1,0,clear
22,3222,Packers,Cowboys,3,60,4,1,1,42,9,spike,loss,35,1,1,snow
22,3223,Patriots,Steelers,4,318,2,20,6,22,4,run,out_of_bounds,10,1,0,hot
22,3224,Rams,49ers,3,116,4,14,84,10,12,pass,fumble,56,0,0,hot
22,3225,Rams,Steelers,2,291,3,6,74,19,5,punt,loss,-5,0,0,cold
22,3226,Steelers,Rams,1,277,1,12,82,32,3,run,gain,8,1,0,windy
22,3227,Patriots,Bills,3,585,3,8,89,28,32,pass,loss,27,0,1,cold
22,3228,Rams,Rams,2,875,3,8,85,30,24,spike,sack,-3,0,0,rain
22,3229,Patriots,Chiefs,3,674,1,2,94,8,39,run,sack,47,0,0,snow
22,3230,Steelers,Patriots,4,432,4,15,86,5,24,spike,sack,18,1,0,cold
22,3231,Bills,Steelers,3,750,4,9,74,23,35,screen,sack,49,1,0,clear
22,3232,Dolphins,Patriots,4,488,3,11,20,45,12,spike,sack,54,1,0,clear
22,3233,Bills,Rams,1,74,2,5,43,4,0,run,interception,23,0,1,windy
22,3234,Patriots,Dolphins,3,879,4,1,15,43,43,qb_sneak,out_of_bounds,10,0,0,rain
22,3235,Patriots,Eagles,1,133,1,6,89,2,2,screen,sack,4,1,0,clear
22,3236,Cowboys,Eagles,3,364,1,6,6,23,22,run,gain,4,0,1,rain
22,3237,Dolphins,Dolphins,3,579,4,10,43,41,35,kneel,incomplete,49,1,0,windy
22,3238,Packers,49ers,3,360,4,6,11,24,28,pass,out_of_bounds,4,1,0,cold
22,3239,Eagles,Eagles,2,494,2,12,79,4,31,run,gain,56,0,0,windy
22,3240,Patriots,Rams,4,326,2,4,55,31,20,deep_pass,loss,11,1,1,rain
22,3241,Patriots,Cowboys,1,592,3,7,89,3,12,screen,interception,28,0,0,rain
22,3242,Steelers,Eagles,4,454,3,20,86,41,10,spike,out_of_bounds,-1,0,0,snow
22,3243,Patriots,Bills,2,607,1,2,48,24,11,run,gain,32,1,1,hot
22,3244,49ers,Chiefs,3,511,1,7,78,17,10,run,interception,36,0,0,clear
22,3245,Cowboys,Eagles,1,218,2,5,25,29,27,field_goal,sack,45,0,1,windy
22,3246,Dolphins,Rams,4,334,3,5,10,11,22,spike,fumble,26,1,1,cold
22,3247,Rams,Eagles,2,724,3,7,91,30,30,kneel,incomplete,23,0,0,rain
22,3248,Eagles,Packers,3,271,2,3,61,0,39,screen,interception,7,1,0,hot
22,3249,Bills,Steelers,2,95,4,17,78,7,1,qb_sneak,loss,-8,0,0,hot
22,3250,Steelers,Bills,4,818,4,8,99,39,45,pass,gain,52,1,1,clear
22,3251,49ers,Dolphins,2,203,2,12,22,5,8,deep_pass,interception,8,1,0,hot
22,3252,Cowboys,Dolphins,4,877,2,5,31,7,1,spike,gain,4,1,1,clear
22,3253,Patriots,Steelers,4,146,1,19,61,29,35,field_goal,gain,-7,0,1,cold
22,3254,Bills,Bills,3,406,4,2,9,11,34,kneel,out_of_bounds,33,0,0,rain
22,3255,Cowboys,Bills,4,164,4,17,73,42,14,run,sack,11,0,0,snow
22,3256,Eagles,49ers,3,337,1,4,99,24,35,pass,loss,-4,0,1,windy
22,3257,Dolphins,Packers,3,655,4,12,53,9,22,kneel,gain,29,0,0,cold
22,3258,49ers,Dolphins,1,772,3,12,71,33,22,kneel,gain,-10,0,0,clear
22,3259,Packers,Bills,3,794,3,10,1,27,25,qb_sneak,interception,19,0,1,windy
22,3260,Bills,Cowboys,2,762,1,8,85,43,12,screen,sack,11,1,1,hot
22,3261,49ers,Bills,2,203,1,8,2,19,25,pass,out_of_bounds,5,1,1,rain
22,3262,Eagles,Patriots,1,432,3,19,27,1,44,pass,touchdown,45,0,1,windy
22,3263,Rams,Rams,3,426,2,4,72,34,14,deep_pass,touchdown,47,1,0,windy
22,3264,49ers,49ers,3,343,3,10,47,7,41,spike,incomplete,30,1,1,snow
22,3265,Dolphins,Patriots,4,154,4,13,42,34,4,spike,loss,3,1,1,cold
22,3266,Chiefs,Packers,4,395,2,19,2,4,41,punt,out_of_bounds,44,0,1,clear
22,3267,Cowboys,Chiefs,2,473,2,19,97,40,13,spike,sack,44,1,1,rain
22,3268,Rams,49ers,1,255,3,12,95,38,28,field_goal,loss,-4,0,1,clear
22,3269,Eagles,Packers,3,283,2,3,24,14,9,pass,incomplete,0,0,1,clear
22,3270,Rams,49ers,2,802,1,6,6,29,42,pass,touchdown,49,1,1,windy
22,3271,Steelers,Packers,1,750,2,8,51,16,7,screen,fumble,51,1,0,clear
22,3272,Bills,Chiefs,3,872,4,1,39,11,5,field_goal,interception,-8,1,0,clear
22,3273,49ers,Cowboys,4,65,2,11,14,16,11,run,loss,-5,0,0,rain
22,3274,Bills,Packers,3,671,3,8,47,24,29,pass,interception,12,1,1,clear
22,3275,Cowboys,Rams,1,103,4,9,89,18,18,pass,loss,44,0,1,clear
22,3276,Eagles,Steelers,1,660,2,8,87,22,34,kneel,incomplete,42,0,1,windy
22,3277,Chiefs,Dolphins,4,493,3,15,7,24,42,screen,gain,-6,1,0,windy
22,3278,Rams,Bills,2,881,3,10,25,29,21,screen,fumble,4,0,0,clear
22,3279,Chiefs,Packers,2,735,1,2,88,17,22,spike,fumble,-4,1,0,clear
22,3280,Dolphins,Bills,3,160,1,12,98,32,42,screen,loss,40,1,1,windy
22,3281,Rams,49ers,3,170,2,13,56,16,45,pass,fumble,12,1,1,snow
22,3282,Patriots,Cowboys,3,725,4,1,56,20,4,qb_sneak,interception,42,1,1,snow
22,3283,Chiefs,Bills,3,225,2,1,83,32,16,run,incomplete,-8,0,1,windy
22,3284,49ers,Dolphins,4,252,3,18,81,25,16,spike,out_of_bounds,31,0,1,rain
22,3285,Cowboys,Patriots,1,871,2,11,51,39,43,pass,touchdown,15,0,0,snow
22,3286,Cowboys,Rams,2,715,4,11,93,19,26,screen,sack,1,1,1,snow
22,3287,Patriots,49ers,2,643,2,12,37,43,12,qb_sneak,gain,16,1,0,snow
22,3288,Chiefs,Packers,2,389,2,1,65,40,9,run,out_of_bounds,48,1,1,hot
22,3289,Dolphins,Bills,4,16,2,8,90,16,7,pass,gain,12,0,0,windy
22,3290,Cowboys,Packers,1,471,1,16,72,37,23,screen,loss,1,0,1,rain
22,3291,Cowboys,Patriots,3,102,4,18,35,29,28,qb_sneak,out_of_bounds,10,1,0,clear
22,3292,Cowboys,Chiefs,1,153,1,2,95,1,44,punt,touchdown,-9,1,0,windy
22,3293,Bills,Dolphins,4,325,2,2,86,11,11,pass,out_of_bounds,-9,0,0,rain
22,3294,Steelers,Patriots,1,868,3,14,26,16,12,punt,incomplete,15,0,1,rain
22,3295,Chiefs,Rams,4,275,1,2,8,0,37,punt,sack,37,0,0,hot
22,3296,49ers,Bills,2,406,4,19,100,31,40,field_goal,out_of_bounds,37,0,1,cold
22,3297,49ers,Packers,2,261,2,4,68,37,7,qb_sneak,sack,29,0,1,cold
22,3298,Bills,Packers,1,388,4,13,29,32,18,field_goal,loss,19,0,0,clear
22,3299,Cowboys,Patriots,3,437,4,15,7,24,5,pass,gain,41,1,1,clear
23,3300,Eagles,Bills,2,722,3,19,10,14,35,qb_sneak,out_of_bounds,35,1,0,cold
23,3301,Rams,Cowboys,1,526,2,3,88,7,21,punt,touchdown,52,0,0,windy
23,3302,Bills,Dolphins,3,281,4,16,29,4,15,kneel,incomplete,14,0,1,hot
23,3303,Chiefs,Packers,1,220,2,11,51,6,24,kneel,incomplete,21,1,1,cold
23,3304,Bills,Chiefs,3,745,1,9,94,31,9,field_goal,fumble,40,1,1,cold
23,3305,Rams,49ers,3,78,3,15,88,38,34,punt,incomplete,16,1,0,rain
23,3306,Chiefs,Bills,1,546,1,8,54,39,11,deep_pass,interception,60,1,0,rain
23,3307,49ers,Chiefs,1,107,1,18,10,27,11,screen,out_of_bounds,-1,1,1,clear
23,3308,Dolphins,Bills,3,358,4,17,22,10,44,spike,interception,11,1,0,cold
23,3309,Steelers,Dolphins,2,684,4,8,74,30,8,deep_pass,fumble,57,0,0,clear
23,3310,Eagles,Cowboys,4,456,4,18,63,39,33,qb_sneak,fumble,9,0,0,cold
23,3311,49ers,49ers,3,33,1,13,87,23,43,deep_pass,incomplete,2,1,1,snow
23,3312,Eagles,Patriots,2,521,2,8,96,7,20,field_goal,incomplete,51,0,1,rain
23,3313,Rams,Dolphins,3,870,2,8,78,8,21,run,out_of_bounds,46,0,1,rain
23,3314,Chiefs,Packers,3,622,4,2,75,31,31,kneel,interception,33,1,1,clear
23,3315,Eagles,Bills,3,447,2,18,14,16,22,deep_pass,interception,-6,0,1,clear
23,3316,Eagles,Dolphins,2,512,1,14,74,26,38,spike,out_of_bounds,28,1,1,hot
23,3317,Packers,Rams,4,356,2,16,83,12,32,spike,touchdown,55,1,1,windy
23,3318,49ers,49ers,1,260,2,20,18,28,33,run,out_of_bounds,23,1,0,cold
23,3319,Rams,Rams,3,21,3,10,82,7,40,punt,out_of_bounds,0,0,0,rain
23,3320,Eagles,Rams,1,829,1,20,13,45,37,kneel,gain,40,0,0,hot
23,3321,49ers,Packers,1,450,1,11,14,45,11,qb_sneak,incomplete,50,1,0,snow
23,3322,Packers,Cowboys,1,128,4,17,64,45,28,punt,sack,31,1,1,hot
23,3323,Patriots,Steelers,2,135,4,17,67,33,20,kneel,fumble,54,1,1,clear
23,3324,Chiefs,Packers,1,89,4,13,71,26,15,qb_sneak,touchdown,30,0,1,rain
23,3325,Chiefs,49ers,1,899,4,18,100,24,41,pass,fumble,5,1,0,rain
23,3326,49ers,Steelers,1,761,2,15,29,3,34,run,interception,27,1,1,cold
23,3327,Chiefs,Dolphins,1,519,4,16,68,38,37,kneel,fumble,30,0,0,hot
23,3328,Dolphins,Cowboys,1,583,4,13,21,16,0,field_goal,fumble,-2,0,0,hot
23,3329,Steelers,Packers,4,536,1,8,55,43,43,qb_sneak,incomplete,50,0,0,cold
23,3330,Packers,Eagles,4,43,4,11,75,4,45,deep_pass,incomplete,21,0,0,windy
23,3331,Chiefs,Chiefs,3,781,4,4,42,8,25,punt,gain,51,0,1,windy
23,3332,Bills,Packers,1,458,2,4,74,12,8,field_goal,sack,6,0,0,hot
23,3333,Rams,Chiefs,4,254,1,6,25,25,2,spike,out_of_bounds,-7,1,0,rain
23,3334,Packers,Chiefs,2,349,3,19,57,17,9,screen,gain,7,0,1,cold
23,3335,Chiefs,Eagles,4,583,4,16,77,16,29,punt,incomplete,42,1,1,snow
23,3336,Chiefs,49ers,4,177,2,12,20,44,10,deep_pass,interception,-7,1,1,snow
23,3337,Eagles,Cowboys,1,124,3,15,51,9,11,deep_pass,fumble,35,0,0,clear
23,3338,Chiefs,Bills,1,28,4,13,2,2,24,kneel,gain,15,1,0,windy
23,3339,Steelers,Chiefs,2,785,3,13,82,36,31,kneel,touchdown,56,0,0,clear
23,3340,Eagles,Dolphins,2,44,3,6,92,2,37,screen,incomplete,45,0,0,rain
23,3341,Steelers,Steelers,3,873,1,13,4,24,25,punt,interception,52,0,1,snow
23,3342,Patriots,Cowboys,2,296,4,15,81,30,16,kneel,fumble,5,0,1,rain
23,3343,Patriots,Patriots,4,426,4,3,33,38,11,pass,incomplete,48,0,1,snow
23,3344,Patriots,Patriots,1,30,4,17,76,26,33,pass,interception,-7,0,0,hot
23,3345,Packers,Eagles,4,713,3,15,100,45,20,qb_sneak,loss,29,1,0,windy
23,3346,Patriots,Cowboys,3,681,3,16,57,33,30,pass,interception,16,1,0,rain
23,3347,Patriots,Eagles,4,899,2,18,38,14,42,kneel,sack,1,1,0,hot
23,3348,Rams,Cowboys,1,587,3,9,89,42,45,pass,touchdown,13,0,0,rain
23,3349,Steelers,Cowboys,4,171,1,19,2,35,2,punt,out_of_bounds,45,0,1,hot
23,3350,Patriots,49ers,4,567,2,8,11,32,29,run,interception,26,1,1,snow
23,3351,Cowboys,Rams,2,635,4,20,81,31,34,pass,sack,38,0,1,cold
23,3352,Chiefs,Cowboys,3,857,4,2,56,10,44,run,loss,59,1,1,rain
23,3353,Rams,Rams,1,160,2,10,51,1,10,deep_pass,sack,51,0,0,rain
23,3354,Bills,Steelers,2,424,1,9,53,29,0,kneel,interception,58,1,0,clear
23,3355,Eagles,Eagles,4,584,4,9,4,7,19,pass,out_of_bounds,6,0,0,cold
23,3356,49ers,Eagles,2,773,4,11,21,15,40,deep_pass,out_of_bounds,36,1,0,cold
23,3357,Patriots,Packers,2,233,2,19,66,39,37,deep_pass,fumble,55,0,1,hot
23,3358,Packers,Chiefs,4,22,3,18,81,19,37,kneel,fumble,18,1,0,windy
23,3359,Bills,Rams,1,54,2,17,69,9,1,kneel,out_of_bounds,30,1,0,snow
23,3360,Cowboys,Eagles,4,626,2,12,71,45,29,run,fumble,45,1,1,hot
23,3361,Cowboys,Packers,1,594,4,12,1,2,15,deep_pass,interception,34,1,1,hot
23,3362,Chiefs,Chiefs,4,586,4,16,58,24,18,qb_sneak,touchdown,47,1,1,cold
23,3363,49ers,Patriots,3,839,2,14,35,14,0,field_goal,gain,5,1,0,rain
23,3364,Dolphins,Cowboys,2,125,2,13,36,23,18,run,touchdown,53,0,1,hot
23,3365,Cowboys,49ers,3,428,3,19,68,11,11,spike,touchdown,36,0,0,snow
23,3366,Dolphins,Eagles,2,641,1,9,89,15,18,run,fumble,1,1,0,cold
23,3367,Eagles,Patriots,1,271,2,14,78,43,16,spike,interception,18,0,0,cold
23,3368,Bills,49ers,4,842,4,8,57,2,11,punt,interception,11,0,0,clear
23,3369,Patriots,Packers,4,757,1,13,48,27,41,qb_sneak,gain,5,1,0,snow
23,3370,Eagles,Chiefs,2,661,2,13,49,15,18,punt,incomplete,34,0,0,windy
23,3371,Cowboys,Packers,3,111,1,9,67,25,42,pass,out_of_bounds,36,0,0,clear
23,3372,Chiefs,Cowboys,3,415,3,18,76,18,40,deep_pass,gain,49,0,0,rain
23,3373,Patriots,Bills,1,761,3,3,63,43,40,spike,gain,48,0,0,snow
23,3374,Steelers,Packers,2,473,1,12,28,43,39,qb_sneak,interception,41,0,0,rain
23,3375,Steelers,Packers,1,351,1,11,52,17,18,pass,gain,39,0,1,rain
23,3376,Dolphins,Rams,2,201,3,17,63,41,14,field_goal,gain,47,0,1,rain
23,3377,Eagles,Bills,1,861,1,12,17,18,19,spike,touchdown,37,1,1,snow
23,3378,Rams,Dolphins,3,857,2,11,18,10,42,run,fumble,6,1,1,cold
23,3379,Dolphins,Cowboys,2,465,2,11,2,16,36,run,fumble,57,1,1,rain
23,3380,Steelers,Bills,3,336,1,4,8,29,42,qb_sneak,interception,49,1,0,snow
23,3381,Packers,Bills,1,855,1,15,6,34,28,deep_pass,gain,32,1,0,cold
23,3382,Patriots,Dolphins,3,558,1,13,89,0,17,deep_pass,gain,57,1,1,hot
23,3383,Bills,49ers,2,339,4,18,57,23,44,deep_pass,incomplete,22,0,1,rain
23,3384,Steelers,Eagles,4,546,4,3,3,36,31,spike,interception,24,1,1,windy
23,3385,Rams,Patriots,4,555,2,2,62,13,35,spike,interception,18,1,1,hot
23,3386,Steelers,Packers,4,700,1,2,74,8,25,screen,out_of_bounds,13,1,1,windy
23,3387,Rams,49ers,4,576,3,17,4,18,10,screen,fumble,48,1,0,windy
23,3388,Bills,Patriots,3,544,3,9,40,27,17,deep_pass,gain,-9,1,0,snow
23,3389,Steelers,Eagles,2,153,1,1,14,7,30,deep_pass,fumble,42,0,1,windy
23,3390,Steelers,Cowboys,3,146,1,5,75,32,25,screen,loss,11,1,1,snow
23,3391,Chiefs,49ers,2,695,3,17,64,24,8,qb_sneak,incomplete,-6,0,1,hot
23,3392,Steelers,Cowboys,4,784,4,13,2,6,20,field_goal,touchdown,51,1,0,snow
23,3393,Bills,Cowboys,3,649,3,9,32,26,33,spike,out_of_bounds,-4,0,1,cold
23,3394,Rams,Bills,1,654,2,2,12,18,39,deep_pass,fumble,-6,0,1,snow
